Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
122,Matthew Dellavedova,SG,23,CLE,72,1271,10.7,0.534,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,,1.4,0.7,2.1,0.078,,-1.6,-0.2,-1.8,0.1
123,Luol Deng,SF,28,TOT,63,2213,15.2,0.517,0.22,0.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,,2.2,2.3,4.5,0.098,,0.6,-0.1,0.4,1.4
124,DeMar DeRozan,SG,24,TOR,79,3017,18.4,0.532,0.149,0.44799999999999995,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,,5.8,3.0,8.8,0.141,,1.9,-0.3,1.7,2.8
125,Boris Diaw,PF,31,SAS,79,1974,14.1,0.578,0.193,0.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,,2.3,2.6,4.9,0.12,,0.4,0.9,1.3,1.6
126,Gorgui Dieng,C,24,MIN,60,818,16.5,0.534,0.004,0.41,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,,0.7,1.5,2.2,0.129,,-2.0,0.9,-1.1,0.2
127,Toney Douglas,PG,27,TOT,51,675,9.2,0.493,0.537,0.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,,0.2,0.7,0.9,0.061,,-2.5,0.5,-2.0,0.0
128,Chris Douglas-Roberts,SF,27,CHA,49,1016,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,,1.1,1.2,2.4,0.113,,-1.1,0.5,-0.5,0.4
129,Goran Dragić,SG,27,PHO,76,2668,21.4,0.604,0.27399999999999997,0.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,,8.4,2.0,10.3,0.18600000000000003,,4.1,-0.2,3.9,4.0
130,Andre Drummond,C,20,DET,81,2619,22.6,0.599,0.003,0.42700000000000005,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,,6.4,3.5,9.9,0.182,,2.0,-0.6,1.4,2.3
131,Jared Dudley,SF,28,LAC,74,1729,8.9,0.541,0.503,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,0.068,,-1.4,-0.1,-1.5,0.2
132,Tim Duncan,C,37,SAS,74,2158,21.3,0.535,0.006,0.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,,2.8,4.6,7.4,0.16399999999999998,,1.2,2.1,3.3,2.9
133,Mike Dunleavy,SF,33,CHI,82,2584,12.6,0.5489999999999999,0.419,0.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,,2.4,4.1,6.5,0.121,,-0.3,1.1,0.8,1.8
134,Kevin Durant,SF,25,OKC,81,3122,29.8,0.635,0.29100000000000004,0.47700000000000004,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,,14.8,4.4,19.2,0.295,,8.8,1.4,10.2,9.6
135,Shane Edwards,SF,26,CLE,2,12,-1.0,0.33299999999999996,0.0,0.0,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,,0.0,0.0,0.0,-0.141,,-8.7,-4.6,-13.3,0.0
136,Wayne Ellington,SG,26,DAL,45,393,12.2,0.5539999999999999,0.46799999999999997,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,0.084,,-0.5,-0.2,-0.8,0.1
137,Monta Ellis,SG,28,DAL,82,3023,16.8,0.532,0.16399999999999998,0.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,,2.8,2.1,4.9,0.078,,0.3,-0.5,-0.3,1.3
138,Melvin Ely,C,35,NOP,2,27,3.9,0.5,0.0,0.0,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,,0.0,0.0,0.0,0.011000000000000001,,-7.5,-2.8,-10.3,-0.1
139,Jeremy Evans,SF,26,UTA,66,1209,16.2,0.5489999999999999,0.006,0.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,,1.9,1.0,2.8,0.11199999999999999,,-0.7,-0.2,-0.9,0.3
140,Reggie Evans,PF,33,TOT,54,899,11.7,0.516,0.0,0.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,,0.3,1.2,1.5,0.08,,-2.8,-0.5,-3.4,-0.3
141,Tyreke Evans,SF,24,NOP,72,2028,18.4,0.504,0.106,0.34600000000000003,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,,1.8,1.3,3.1,0.073,,1.3,-0.7,0.6,1.3
142,Kenneth Faried,PF,24,DEN,80,2178,19.8,0.573,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,,4.0,2.5,6.5,0.14400000000000002,,1.2,-0.3,1.0,1.6
143,Jordan Farmar,PG,27,LAL,41,912,15.0,0.5329999999999999,0.44,0.162,2.3,9.8,6.1,34.6,2.0,0.6,19.6,23.2,,0.4,0.4,0.7,0.039,,0.8,-1.6,-0.7,0.3
144,Vítor Luiz Faverani,C,25,BOS,37,488,11.0,0.502,0.272,0.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,,-0.3,0.7,0.3,0.031,,-3.6,0.5,-3.2,-0.1
145,Derrick Favors,PF,22,UTA,73,2201,19.0,0.556,0.001,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,,2.9,2.3,5.1,0.11199999999999999,,0.0,0.1,0.1,1.2
146,Carrick Felix,SG,23,CLE,7,38,13.3,0.603,0.35700000000000004,0.28600000000000003,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,,0.0,0.0,0.0,0.057,,-1.3,-2.2,-3.4,0.0
147,Raymond Felton,PG,29,NYK,65,2017,12.9,0.47600000000000003,0.321,0.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,,1.1,1.1,2.2,0.053,,-0.5,-0.7,-1.2,0.4
148,Landry Fields,SF,25,TOR,30,322,8.6,0.44299999999999995,0.075,0.32799999999999996,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,,0.0,0.4,0.4,0.057,,-2.4,1.0,-1.4,0.1
149,Derek Fisher,SG,39,OKC,81,1428,10.1,0.542,0.634,0.19699999999999998,1.0,8.3,4.8,11.6,2.5,0.2,11.1,13.7,,1.4,1.7,3.1,0.10300000000000001,,-1.8,1.2,-0.6,0.5
150,Evan Fournier,SG,21,DEN,76,1503,10.3,0.5329999999999999,0.436,0.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,,0.6,0.8,1.4,0.043,,-2.0,-0.9,-2.9,-0.4
151,Randy Foye,SG,30,DEN,81,2485,13.3,0.5579999999999999,0.569,0.21100000000000002,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,,3.3,1.3,4.6,0.08900000000000001,,0.9,-0.3,0.5,1.6
152,Jamaal Franklin,SG,22,MEM,21,161,4.7,0.489,0.282,0.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,,-0.2,0.2,0.0,-0.002,,-6.0,0.1,-5.9,-0.2
153,Jimmer Fredette,SG,24,TOT,49,519,15.8,0.578,0.37,0.09300000000000001,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,,0.5,0.3,0.8,0.078,,2.0,-1.5,0.6,0.3
154,Joel Freeland,C,26,POR,52,727,11.3,0.498,0.012,0.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,,0.7,0.7,1.4,0.09300000000000001,,-2.6,0.0,-2.6,-0.1
155,Channing Frye,PF,30,PHO,82,2312,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,,2.9,2.4,5.3,0.109,,0.4,0.3,0.7,1.6
156,Francisco García,SF,32,HOU,55,1083,9.3,0.521,0.6559999999999999,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,,0.8,0.9,1.8,0.078,,-0.7,0.6,-0.1,0.5
157,Kevin Garnett,C,37,BRK,54,1109,13.3,0.467,0.008,0.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,,-0.7,1.9,1.2,0.054000000000000006,,-2.5,1.3,-1.2,0.2
158,Diante Garrett,PG,25,UTA,71,1048,7.1,0.45899999999999996,0.36200000000000004,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,,-1.1,0.3,-0.8,-0.036000000000000004,,-4.0,-0.6,-4.6,-0.7
159,Marc Gasol,C,29,MEM,59,1970,18.2,0.526,0.015,0.33899999999999997,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,,2.6,3.1,5.6,0.13699999999999998,,1.1,2.0,3.0,2.5
160,Pau Gasol,C,33,LAL,60,1884,19.3,0.522,0.016,0.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,,1.3,1.7,3.0,0.076,,1.0,0.2,1.2,1.5
161,Rudy Gay,SF,27,TOT,73,2531,18.3,0.54,0.16699999999999998,0.32799999999999996,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,,2.3,2.5,4.8,0.091,,1.8,0.0,1.7,2.4
162,Alonzo Gee,SF,26,CLE,65,1020,8.6,0.491,0.24600000000000002,0.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,,-0.1,1.0,0.9,0.040999999999999995,,-3.7,0.6,-3.1,-0.3
163,Paul George,SF,23,IND,80,2898,20.1,0.555,0.36700000000000005,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,,4.4,6.4,10.8,0.17800000000000002,,2.7,2.1,4.9,5.0
164,Taj Gibson,PF,28,CHI,82,2351,16.0,0.524,0.008,0.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,,1.4,4.4,5.7,0.11699999999999999,,-1.3,0.4,-1.0,0.6
165,Manu Ginóbili,SG,36,SAS,68,1550,20.0,0.59,0.41100000000000003,0.3,2.3,12.0,7.3,29.0,2.3,0.8,16.4,24.7,,3.3,2.4,5.7,0.17600000000000002,,2.8,1.2,4.0,2.4
166,Rudy Gobert,C,21,UTA,45,434,12.9,0.507,0.0,0.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,,-0.2,0.6,0.4,0.045,,-3.6,0.9,-2.7,-0.1
167,Ryan Gomes,SF,31,OKC,5,34,0.2,0.375,0.25,0.0,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,,-0.1,0.0,0.0,-0.039,,-7.5,-1.3,-8.8,-0.1
168,Drew Gooden,C,32,WAS,22,395,18.4,0.591,0.11900000000000001,0.18899999999999997,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,,0.9,0.6,1.4,0.17300000000000001,,0.6,-0.2,0.4,0.2
169,Archie Goodwin,SG,19,PHO,52,533,10.3,0.507,0.21600000000000003,0.32899999999999996,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,,-0.3,0.5,0.2,0.018000000000000002,,-3.1,-0.1,-3.2,-0.2
170,Ben Gordon,SG,30,CHA,19,279,6.4,0.42200000000000004,0.26899999999999996,0.19399999999999998,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,,-0.7,0.3,-0.3,-0.057999999999999996,,-5.8,-0.3,-6.0,-0.3
171,Eric Gordon,SG,25,NOP,64,2057,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,,2.0,0.5,2.5,0.057999999999999996,,1.0,-1.4,-0.5,0.8
172,Marcin Gortat,C,29,WAS,81,2655,17.6,0.568,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,,4.1,4.0,8.1,0.146,,0.2,0.6,0.8,1.8
173,Danny Granger,SF,30,TOT,41,847,10.9,0.502,0.41700000000000004,0.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,,0.1,1.2,1.3,0.073,,-1.3,-0.1,-1.4,0.1
174,Aaron Gray,C,29,TOT,37,355,7.8,0.466,0.016,0.32799999999999996,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,,-0.3,0.4,0.1,0.016,,-4.9,0.2,-4.7,-0.2
175,Danny Green,SG,26,SAS,68,1651,13.9,0.58,0.63,0.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,,1.4,2.8,4.2,0.122,,1.2,2.0,3.2,2.2
176,Draymond Green,SF,23,GSW,82,1797,12.7,0.498,0.359,0.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,,0.7,3.8,4.5,0.11900000000000001,,-1.7,3.6,1.9,1.8
177,Gerald Green,SG,28,PHO,82,2330,16.5,0.585,0.507,0.22899999999999998,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,0.126,,2.0,-0.6,1.4,2.0
178,Jeff Green,SF,27,BOS,82,2805,13.1,0.52,0.33799999999999997,0.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,,1.3,2.0,3.3,0.057,,-0.2,-1.3,-1.5,0.3
179,Willie Green,SG,32,LAC,55,869,7.1,0.47700000000000004,0.446,0.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,,-0.2,0.7,0.5,0.027999999999999997,,-3.1,-0.1,-3.2,-0.3
180,Blake Griffin,PF,24,LAC,80,2863,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,,8.1,4.1,12.2,0.205,,3.8,0.7,4.5,4.7
181,Jorge Gutiérrez,PG,25,BRK,15,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,,0.1,0.2,0.2,0.048,,-4.7,-0.2,-4.9,-0.2
182,Jordan Hamilton,SF,23,TOT,60,1019,12.7,0.507,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,,0.4,1.1,1.6,0.073,,0.2,0.6,0.7,0.7
183,Justin Hamilton,C,23,TOT,8,72,11.9,0.586,0.45,0.25,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,,0.1,0.1,0.1,0.08900000000000001,,-2.5,-1.3,-3.8,0.0
184,Tyler Hansbrough,PF,28,TOR,64,978,14.2,0.562,0.01,0.9440000000000001,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,,1.7,1.4,3.0,0.149,,-1.3,-0.6,-1.9,0.0
185,Tim Hardaway Jr.,SG,21,NYK,81,1875,12.7,0.5539999999999999,0.521,0.18600000000000003,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,,2.7,0.4,3.1,0.08,,0.0,-1.8,-1.8,0.1
186,James Harden,SG,24,HOU,73,2777,23.5,0.618,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,,10.1,2.7,12.8,0.221,,5.4,0.2,5.6,5.3
187,Maurice Harkless,SF,20,ORL,80,1950,11.8,0.542,0.319,0.29600000000000004,4.0,11.4,7.7,6.4,2.6,2.0,13.6,14.8,,0.6,2.1,2.8,0.068,,-1.5,1.1,-0.4,0.8
188,Josh Harrellson,C,24,DET,32,317,13.4,0.547,0.37799999999999995,0.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,,0.5,0.2,0.7,0.10800000000000001,,-0.8,0.1,-0.7,0.1
189,Al Harrington,PF,33,WAS,34,511,9.7,0.506,0.483,0.16899999999999998,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,,-0.2,0.5,0.4,0.035,,-3.2,-1.0,-4.2,-0.3
190,Devin Harris,PG,30,DAL,40,818,14.6,0.517,0.39799999999999996,0.45299999999999996,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,,1.2,0.4,1.6,0.094,,0.3,-0.8,-0.5,0.3
191,Elias Harris,SF,24,LAL,2,11,7.6,0.0,0.0,0.0,9.7,0.0,4.9,11.4,4.4,0.0,0.0,4.0,,0.0,0.0,0.0,0.018000000000000002,,-0.6,0.9,0.3,0.0
192,Manny Harris,SG,24,LAL,9,180,10.9,0.485,0.28600000000000003,0.171,4.1,16.0,10.1,9.5,1.1,0.4,10.7,20.4,,-0.1,0.1,0.0,0.002,,-1.7,-1.7,-3.3,-0.1
193,Mike Harris,PF,30,UTA,20,225,15.3,0.5760000000000001,0.033,0.44299999999999995,7.4,9.5,8.4,3.6,3.7,2.4,13.1,17.1,,0.3,0.2,0.5,0.11599999999999999,,-1.6,1.9,0.3,0.1
194,Tobias Harris,PF,21,ORL,61,1850,16.5,0.542,0.17600000000000002,0.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,,2.4,1.7,4.1,0.107,,0.0,-0.7,-0.7,0.6
195,Udonis Haslem,PF,33,MIA,46,653,10.5,0.523,0.0,0.301,8.4,24.7,16.8,2.9,0.9,2.0,12.7,13.9,,0.3,0.8,1.1,0.083,,-3.1,-0.9,-3.9,-0.3
196,Spencer Hawes,C,25,TOT,80,2470,15.7,0.5539999999999999,0.349,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,,2.2,2.3,4.5,0.08800000000000001,,0.3,0.2,0.6,1.6
197,Chuck Hayes,C,30,TOT,61,754,10.0,0.46799999999999997,0.008,0.192,10.5,21.8,16.1,6.8,2.3,1.3,19.0,10.4,,0.2,1.2,1.4,0.086,,-3.1,1.3,-1.8,0.0
198,Gordon Hayward,SF,23,UTA,77,2800,16.2,0.52,0.271,0.369,2.5,14.0,8.0,24.1,2.1,1.1,15.0,23.1,,2.2,1.5,3.6,0.062,,1.0,-0.2,0.8,2.0
199,Gerald Henderson,SG,26,CHA,77,2461,13.1,0.507,0.124,0.332,1.4,12.9,7.1,13.9,1.1,1.0,9.6,22.1,,0.8,2.8,3.6,0.071,,-1.6,0.1,-1.5,0.3
200,Xavier Henry,SF,22,LAL,43,908,12.3,0.511,0.235,0.513,2.9,10.5,6.7,8.8,2.4,0.6,11.9,23.1,,-0.1,0.5,0.3,0.017,,-2.4,-0.5,-2.8,-0.2
201,John Henson,PF,23,MIL,70,1856,17.9,0.5429999999999999,0.002,0.27699999999999997,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,,1.7,1.5,3.3,0.084,,-0.3,-0.2,-0.5,0.7
202,Roy Hibbert,C,27,IND,81,2409,13.5,0.499,0.006999999999999999,0.35700000000000004,9.9,15.0,12.5,6.2,0.6,5.7,14.5,19.4,,0.5,5.0,5.4,0.10800000000000001,,-2.9,1.5,-1.4,0.4
203,J.J. Hickson,PF,25,DEN,69,1859,16.2,0.521,0.012,0.44299999999999995,11.9,24.8,18.3,8.4,1.2,2.0,14.1,20.8,,1.3,2.1,3.3,0.086,,-0.4,-0.5,-0.9,0.5
204,Nenê,PF,31,WAS,53,1560,16.6,0.53,0.008,0.44799999999999995,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24.0,,0.8,2.4,3.2,0.098,,-0.9,1.2,0.3,0.9
205,George Hill,PG,27,IND,76,2434,13.4,0.563,0.42200000000000004,0.28600000000000003,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,,3.8,4.0,7.8,0.154,,-0.1,1.7,1.6,2.2
206,Jordan Hill,PF,26,LAL,72,1500,19.3,0.579,0.002,0.34700000000000003,13.8,24.3,19.0,5.9,0.9,3.1,11.1,19.7,,3.1,1.3,4.4,0.141,,0.5,-1.0,-0.5,0.6
207,Solomon Hill,SF,22,IND,28,226,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,,0.0,0.4,0.4,0.08,,-3.3,0.9,-2.4,0.0
208,Kirk Hinrich,PG,33,CHI,73,2116,10.8,0.494,0.391,0.20199999999999999,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,,0.4,3.3,3.8,0.085,,-2.4,1.4,-1.0,0.6
209,Jrue Holiday,PG,23,NOP,34,1143,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,,0.8,0.7,1.5,0.064,,1.2,-0.9,0.4,0.7
210,Ryan Hollins,PF,29,LAC,61,482,11.9,0.73,0.0,0.778,7.4,13.1,10.4,2.4,0.9,4.9,23.1,11.5,,0.7,0.6,1.3,0.126,,-3.4,1.5,-1.9,0.0
211,Scotty Hopson,SG,24,CLE,2,7,-6.5,0.102,0.5,0.5,0.0,0.0,0.0,18.8,7.4,0.0,0.0,31.1,,-0.1,0.0,-0.1,-0.41200000000000003,,-17.4,-3.3,-20.7,0.0
212,Al Horford,C,27,ATL,29,958,22.0,0.588,0.026000000000000002,0.20199999999999999,8.0,21.4,14.8,15.2,1.4,3.6,12.3,24.7,,1.5,1.3,2.8,0.141,,2.2,0.8,3.0,1.2
213,Dwight Howard,C,28,HOU,71,2396,21.3,0.6,0.009000000000000001,0.7979999999999999,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,,4.0,4.1,8.0,0.161,,0.9,0.8,1.8,2.3
214,Robbie Hummel,SF,24,MIN,53,655,9.6,0.49200000000000005,0.503,0.09,5.7,16.6,11.0,5.0,1.2,0.2,5.2,12.6,,0.6,0.6,1.1,0.084,,-1.6,-0.4,-2.0,0.0
215,Kris Humphries,PF,28,BOS,69,1376,18.2,0.552,0.004,0.312,10.2,24.0,16.9,8.2,1.2,3.4,10.9,19.0,,2.3,1.8,4.1,0.14300000000000002,,0.5,0.4,0.9,1.0
216,Serge Ibaka,PF,24,OKC,81,2666,19.6,0.5760000000000001,0.061,0.203,10.0,19.6,15.0,5.2,0.7,6.7,10.3,19.8,,5.2,4.4,9.6,0.17300000000000001,,1.1,0.6,1.7,2.5
217,Andre Iguodala,SF,30,GSW,63,2040,13.7,0.57,0.382,0.28800000000000003,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,,2.7,3.1,5.8,0.135,,-0.1,2.4,2.3,2.2
218,Ersan İlyasova,PF,26,MIL,55,1478,13.8,0.486,0.226,0.225,8.0,18.8,13.3,8.4,1.6,0.4,8.7,21.3,,0.9,0.8,1.6,0.053,,-1.0,-1.8,-2.8,-0.3
219,Kyrie Irving,PG,21,CLE,71,2496,20.1,0.5329999999999999,0.278,0.273,2.3,9.5,5.8,31.6,2.2,0.8,12.1,28.2,,4.6,2.1,6.7,0.128,,3.6,-0.2,3.4,3.3
220,Royal Ivey,SG,32,OKC,2,5,-16.5,0.0,0.5,0.0,0.0,21.5,11.3,0.0,0.0,0.0,0.0,17.7,,0.0,0.0,0.0,-0.36200000000000004,,-21.7,-6.1,-27.7,0.0
221,Jarrett Jack,PG,30,CLE,80,2252,11.5,0.498,0.265,0.213,1.1,10.3,5.6,22.7,1.3,0.8,14.8,17.8,,0.9,1.4,2.3,0.049,,-1.6,-0.5,-2.1,-0.1
222,Reggie Jackson,PG,23,OKC,80,2277,15.4,0.527,0.267,0.193,2.2,12.8,7.8,23.1,1.9,0.3,14.5,22.6,,2.3,2.6,4.9,0.10400000000000001,,0.4,-0.3,0.1,1.2
223,Stephen Jackson,SF,35,LAC,9,107,0.1,0.27,0.5379999999999999,0.154,2.2,8.0,5.2,6.2,2.8,0.7,17.8,13.9,,-0.3,0.1,-0.2,-0.099,,-7.4,0.9,-6.6,-0.1
224,Bernard James,C,28,DAL,30,146,8.5,0.503,0.043,0.478,12.0,21.2,16.6,2.8,1.1,4.5,26.4,11.8,,0.0,0.2,0.1,0.04,,-5.0,0.1,-4.9,-0.1
225,Damion James,SF,26,SAS,5,50,4.1,0.304,0.222,0.222,2.4,23.8,13.5,7.5,0.0,1.4,9.2,9.8,,-0.1,0.1,0.0,0.01,,-4.9,0.2,-4.7,0.0
226,LeBron James,PF,29,MIA,77,2902,29.3,0.649,0.226,0.43200000000000005,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,,12.3,3.7,15.9,0.264,,7.8,1.1,8.8,7.9
227,Mike James,PG,38,CHI,11,77,1.5,0.251,0.23800000000000002,0.095,0.0,10.2,5.2,34.1,1.4,0.0,18.6,16.1,,-0.2,0.1,-0.1,-0.073,,-8.9,-1.3,-10.2,-0.1
228,Antawn Jamison,PF,37,LAC,22,248,7.8,0.408,0.446,0.272,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,,-0.3,0.4,0.1,0.019,,-4.5,-0.3,-4.7,-0.2
229,Othyus Jeffers,SG,28,TOT,6,47,6.9,0.58,0.33299999999999996,0.667,2.5,18.7,10.7,2.8,0.0,0.0,11.4,8.3,,0.0,0.0,0.1,0.08199999999999999,,-2.9,-0.3,-3.2,0.0
230,Al Jefferson,C,29,CHA,73,2553,22.7,0.532,0.011000000000000001,0.201,6.9,28.3,17.5,12.8,1.4,2.4,7.6,29.3,,3.1,4.7,7.8,0.146,,2.2,0.5,2.7,3.0
231,Richard Jefferson,SF,33,UTA,82,2213,11.8,0.573,0.46,0.248,0.9,10.8,5.7,9.6,1.3,0.5,11.5,16.9,,2.3,0.4,2.7,0.057999999999999996,,-0.6,-0.9,-1.4,0.3
232,John Jenkins,SG,22,ATL,13,158,4.7,0.457,0.429,0.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,,-0.2,0.1,-0.1,-0.043,,-4.7,-1.6,-6.3,-0.2
233,Brandon Jennings,PG,24,DET,80,2728,15.6,0.486,0.40299999999999997,0.28300000000000003,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,,3.0,0.9,3.9,0.068,,1.9,-1.9,0.1,1.4
234,Jonas Jerebko,PF,26,DET,64,741,13.4,0.5770000000000001,0.35600000000000004,0.284,7.2,19.3,12.9,7.8,1.4,0.6,15.5,16.0,,1.0,0.5,1.4,0.092,,-0.8,-0.7,-1.5,0.1
235,Amir Johnson,PF,26,TOR,77,2214,15.4,0.5920000000000001,0.10800000000000001,0.23399999999999999,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,,3.2,3.1,6.3,0.136,,-0.4,1.1,0.7,1.5
236,Chris Johnson,SF,23,BOS,40,789,10.8,0.537,0.593,0.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6,14.3,,0.9,0.5,1.4,0.085,,-1.2,0.0,-1.2,0.2
237,James Johnson,SF,26,MEM,52,956,18.5,0.552,0.282,0.292,7.4,13.2,10.3,18.2,2.3,5.0,16.0,20.0,,1.4,1.6,3.0,0.15,,1.6,2.9,4.5,1.6
238,Joe Johnson,SG,32,BRK,79,2575,15.5,0.564,0.397,0.192,2.2,10.3,6.3,15.0,1.0,0.3,9.8,22.3,,3.9,1.0,4.9,0.091,,2.0,-1.8,0.2,1.4
239,Orlando Johnson,SG,24,TOT,45,392,5.3,0.402,0.41600000000000004,0.23,2.7,12.6,7.9,7.7,0.8,0.4,10.8,16.2,,-0.5,0.5,0.1,0.008,,-4.8,-0.3,-5.1,-0.3
240,Wesley Johnson,SF,26,LAL,79,2240,11.0,0.522,0.41600000000000004,0.11800000000000001,3.3,13.3,8.3,8.2,1.9,2.5,11.6,15.1,,0.4,1.5,1.9,0.040999999999999995,,-1.6,0.5,-1.1,0.5
241,Darius Johnson-Odom,SG,24,PHI,3,15,-23.0,0.0,0.429,0.28600000000000003,0.0,15.0,7.2,8.5,3.2,0.0,20.2,27.9,,-0.2,0.0,-0.2,-0.6609999999999999,,-23.0,-4.4,-27.3,-0.1
242,James Jones,SF,33,MIA,20,236,15.4,0.6659999999999999,0.794,0.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,,0.6,0.1,0.7,0.147,,4.1,-0.9,3.2,0.3
243,Perry Jones,PF,22,OKC,62,764,10.1,0.541,0.337,0.23199999999999998,4.3,12.1,8.4,4.9,0.9,2.0,9.5,12.8,,0.7,0.8,1.5,0.094,,-1.2,-0.2,-1.4,0.1
