Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
63,Bill Cartwright,C,35,CHI,63,1253,8.3,0.45799999999999996,0.0,0.28600000000000003,7.4,14.3,10.7,8.7,0.8,0.5,13.8,15.5,,0.1,1.1,1.2,0.048,,-3.8,-1.1,-4.9,-0.9
64,Terry Catledge,PF,29,ORL,21,262,8.5,0.563,0.0,0.466,8.3,11.4,9.9,2.8,0.8,0.2,22.1,18.6,,-0.1,0.2,0.1,0.027000000000000003,,-3.5,-1.5,-5.0,-0.2
65,Duane Causwell,C,24,SAC,55,1211,14.2,0.575,0.003,0.514,9.9,18.2,13.9,4.1,1.3,4.5,12.8,15.2,,1.5,1.4,2.9,0.115,,-1.6,0.9,-0.7,0.4
66,Cedric Ceballos,SF,23,PHO,74,1607,21.0,0.612,0.003,0.39,12.2,16.0,14.1,7.4,1.6,1.0,12.0,22.6,,4.3,1.9,6.2,0.18600000000000003,,3.2,-0.8,2.4,1.8
67,Tom Chambers,PF,33,PHO,73,1723,14.7,0.529,0.039,0.402,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,,2.6,1.8,4.5,0.124,,-1.1,-0.9,-2.1,0.0
68,Rex Chapman,SG,25,WSB,60,1300,15.1,0.556,0.193,0.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,,1.5,0.4,1.9,0.07,,0.5,-1.5,-1.0,0.3
69,Maurice Cheeks,PG,36,NJN,35,510,13.9,0.601,0.022000000000000002,0.29,1.1,8.0,4.5,28.9,3.2,0.2,23.9,11.3,,0.6,0.7,1.3,0.127,,-1.2,2.2,1.0,0.4
70,Pete Chilcutt,PF,24,SAC,59,834,13.4,0.502,0.0,0.135,10.3,15.8,12.9,11.8,1.3,1.6,13.0,20.2,,0.3,0.7,1.0,0.055,,-1.4,-1.0,-2.4,-0.1
71,Doug Christie,SG,22,LAL,23,332,12.4,0.526,0.113,0.623,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,,-0.3,0.4,0.1,0.012,,-2.7,0.2,-2.5,0.0
72,Derrick Coleman,PF,25,NJN,76,2759,21.2,0.54,0.081,0.425,9.7,24.0,16.9,16.1,1.7,2.9,14.3,25.8,,4.4,5.1,9.5,0.165,,2.7,1.5,4.3,4.4
73,Bimbo Coles,PG,24,MIA,81,2232,14.7,0.546,0.2,0.321,2.9,5.7,4.3,26.1,1.8,0.3,12.1,17.3,,4.3,1.4,5.7,0.122,,0.8,-0.3,0.5,1.4
74,Marty Conlon,C,25,SAC,46,467,15.9,0.53,0.023,0.474,11.0,18.6,14.6,11.7,1.3,0.7,11.9,20.5,,0.6,0.4,1.0,0.105,,0.0,-1.3,-1.2,0.1
75,Lester Conner,PG,33,LAC,31,422,11.3,0.526,0.0,0.306,4.1,8.8,6.4,18.6,3.9,0.6,23.0,8.9,,0.3,0.6,0.8,0.096,,-2.1,3.4,1.3,0.3
76,Duane Cooper,PG,23,LAL,65,645,7.6,0.45,0.19,0.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,,-0.7,0.3,-0.4,-0.031,,-3.7,-2.1,-5.8,-0.6
77,Tyrone Corbin,SF,30,UTA,82,2555,14.4,0.551,0.006999999999999999,0.285,8.9,14.0,11.6,9.8,2.1,0.8,11.1,16.3,,3.8,3.0,6.7,0.126,,0.1,0.5,0.6,1.7
78,Chris Corchiani,PG,24,TOT,10,105,14.8,0.662,0.125,0.875,1.1,6.1,3.8,22.0,2.8,0.0,19.4,16.9,,0.2,0.1,0.3,0.159,,-1.2,2.3,1.1,0.1
79,Joe Courtney,PF,23,TOT,12,104,8.8,0.45899999999999996,0.0,0.281,4.3,16.1,10.2,3.9,2.4,3.0,14.3,16.8,,-0.1,0.1,0.1,0.032,,-5.7,0.5,-5.2,-0.1
80,John Crotty,PG,23,UTA,40,243,13.2,0.575,0.19399999999999998,0.528,1.9,5.9,4.0,32.7,2.3,0.0,25.3,21.0,,0.1,0.2,0.3,0.057,,-1.2,-1.0,-2.2,0.0
81,Terry Cummings,PF,31,SAS,8,76,7.9,0.40399999999999997,0.0,0.345,9.5,18.7,14.3,7.6,0.7,0.8,5.6,20.5,,0.0,0.1,0.0,0.023,,-4.8,-1.3,-6.1,-0.1
82,Radisav Ćurčić,C,27,DAL,20,166,13.5,0.51,0.0,0.878,10.2,22.9,16.0,10.2,2.0,0.8,12.3,15.9,,0.2,0.1,0.3,0.086,,-2.2,-0.3,-2.6,0.0
83,Dell Curry,SG,28,CHH,80,2094,16.0,0.524,0.215,0.142,2.8,11.5,7.3,13.2,2.0,0.6,9.9,25.6,,1.7,1.7,3.4,0.077,,1.1,-0.8,0.3,1.2
84,Lloyd Daniels,SG,25,SAS,77,1573,12.9,0.51,0.275,0.154,6.6,9.1,7.9,14.4,1.2,1.2,12.9,22.1,,0.5,1.3,1.8,0.055999999999999994,,0.0,-0.9,-0.9,0.4
85,Brad Daugherty,C,27,CLE,71,2691,22.0,0.635,0.002,0.54,7.3,22.9,15.5,17.3,1.0,1.3,11.7,21.1,,8.8,3.9,12.7,0.226,,4.0,0.9,4.9,4.7
86,Dale Davis,PF,23,IND,82,2264,16.3,0.573,0.0,0.42100000000000004,14.2,20.7,17.5,4.2,1.4,4.1,11.1,13.3,,4.0,2.9,6.9,0.146,,0.7,0.3,1.0,1.7
87,Hubert Davis,SG,22,NYK,50,815,8.7,0.49,0.076,0.215,1.8,5.7,3.8,15.2,1.4,0.3,14.1,17.0,,0.0,1.2,1.2,0.07200000000000001,,-3.2,0.8,-2.4,-0.1
88,Terry Davis,PF,25,DAL,75,2462,11.7,0.484,0.009000000000000001,0.326,10.4,21.3,15.4,4.3,0.7,0.7,14.0,19.0,,-0.6,0.5,-0.1,-0.002,,-1.8,-3.0,-4.8,-1.7
89,Johnny Dawkins,PG,29,PHI,74,1598,14.6,0.502,0.142,0.24100000000000002,2.2,7.0,4.6,32.8,2.4,0.1,15.6,20.5,,0.8,0.9,1.7,0.052000000000000005,,-0.3,-0.8,-1.2,0.4
90,Todd Day,SG,23,MIL,71,1931,14.5,0.513,0.222,0.359,8.5,8.9,8.7,9.4,1.9,1.6,11.0,23.9,,1.5,1.1,2.6,0.065,,-0.1,-1.5,-1.6,0.2
91,Vinny Del Negro,PG,26,SAS,73,1526,13.9,0.564,0.055999999999999994,0.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,,2.2,1.3,3.5,0.111,,-0.8,-0.2,-1.0,0.4
92,Bison Dele,PF,23,ORL,21,240,12.9,0.5529999999999999,0.013000000000000001,0.256,12.0,14.2,13.2,3.2,2.9,4.3,22.4,20.1,,-0.1,0.4,0.3,0.069,,-4.2,2.3,-1.8,0.0
93,Vlade Divac,C,24,LAL,82,2525,17.1,0.542,0.092,0.41600000000000004,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,,1.5,4.1,5.6,0.107,,-0.3,1.8,1.5,2.2
94,James Donaldson,C,35,UTA,6,94,10.7,0.585,0.0,0.643,7.5,27.0,17.6,1.4,0.5,4.8,18.2,10.0,,0.0,0.2,0.2,0.099,,-3.2,0.8,-2.3,0.0
95,Sherman Douglas,PG,26,BOS,79,1932,13.5,0.518,0.055,0.28300000000000003,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,,1.5,1.1,2.6,0.064,,0.5,-1.7,-1.3,0.4
96,Greg Dreiling,C,30,IND,43,239,5.0,0.35600000000000004,0.069,0.259,12.1,18.1,15.1,4.3,1.0,2.1,12.2,13.0,,-0.2,0.2,0.1,0.011000000000000001,,-7.1,-1.2,-8.3,-0.4
97,Clyde Drexler,SG,30,POR,49,1671,20.7,0.517,0.163,0.358,8.0,12.4,10.1,26.2,2.8,1.4,10.9,26.1,,3.4,2.5,6.0,0.171,,3.8,1.7,5.5,3.2
98,Kevin Duckworth,C,28,POR,74,1762,11.4,0.47700000000000004,0.003,0.253,7.1,17.2,12.0,5.9,1.2,1.4,10.2,19.9,,0.2,2.3,2.5,0.069,,-3.0,-0.2,-3.3,-0.6
99,Chris Dudley,C,27,NJN,71,1398,9.9,0.39,0.0,0.414,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,,-0.3,2.4,2.2,0.07400000000000001,,-3.6,0.0,-3.7,-0.6
100,Joe Dumars,SG,29,DET,77,3094,17.6,0.555,0.20600000000000002,0.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,,7.8,1.3,9.1,0.141,,2.9,-0.7,2.1,3.2
101,Richard Dumas,SF,23,PHO,48,1320,18.6,0.564,0.005,0.373,8.6,10.1,9.4,6.9,3.1,1.8,12.1,23.8,,2.1,1.9,3.9,0.142,,0.9,0.6,1.5,1.2
102,Pat Durham,SF,25,GSW,5,78,2.9,0.34700000000000003,0.0,0.48,7.2,12.9,10.0,6.4,0.6,0.8,18.8,19.5,,-0.2,0.0,-0.2,-0.11,,-8.1,-3.0,-11.1,-0.2
103,Mark Eaton,C,36,UTA,64,1104,8.7,0.5820000000000001,0.0,0.385,7.8,19.1,13.6,2.0,0.8,4.6,22.1,7.6,,0.4,1.5,1.9,0.08199999999999999,,-3.2,1.4,-1.8,0.0
104,Blue Edwards,SF,27,MIL,82,2729,16.4,0.569,0.098,0.27699999999999997,5.2,11.1,8.1,12.5,2.4,1.1,12.6,21.8,,3.7,2.0,5.7,0.10099999999999999,,0.8,-0.3,0.5,1.7
105,James Edwards,C,37,LAL,52,617,11.2,0.509,0.0,0.43700000000000006,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,,0.0,0.4,0.4,0.03,,-3.7,-1.3,-5.0,-0.5
106,Kevin Edwards,SG,27,MIA,40,1134,17.1,0.53,0.037000000000000005,0.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,,1.4,1.2,2.5,0.10800000000000001,,1.1,1.0,2.1,1.2
107,Craig Ehlo,SG,31,CLE,82,2559,14.2,0.5660000000000001,0.311,0.153,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,,3.0,3.1,6.2,0.11599999999999999,,0.7,0.6,1.2,2.1
108,Mario Elie,SF,29,POR,82,1757,14.2,0.573,0.24600000000000002,0.408,3.6,10.1,6.7,14.2,2.0,0.7,12.6,16.6,,3.0,2.1,5.1,0.139,,0.1,1.2,1.3,1.5
109,Sean Elliott,SF,24,SAS,70,2604,15.5,0.5660000000000001,0.113,0.36700000000000005,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,,3.9,2.2,6.1,0.113,,1.1,-0.4,0.7,1.8
110,Dale Ellis,SG,32,SAS,82,2731,15.0,0.579,0.272,0.18,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,,4.1,2.3,6.4,0.113,,1.1,-0.7,0.5,1.7
111,LaPhonso Ellis,PF,22,DEN,82,2749,16.6,0.5489999999999999,0.013999999999999999,0.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,,4.1,3.8,8.0,0.139,,0.4,0.4,0.8,2.0
112,Pervis Ellison,C,25,WSB,49,1701,18.5,0.5589999999999999,0.006,0.369,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,,2.1,1.8,3.9,0.11,,0.9,0.4,1.4,1.4
113,Jo Jo English,SG,22,CHI,6,31,1.9,0.276,0.3,0.2,7.2,15.4,11.2,4.1,5.0,4.3,26.9,20.8,,-0.2,0.1,-0.1,-0.163,,-10.7,1.9,-8.7,-0.1
114,Patrick Ewing,C,30,NYK,81,3003,20.8,0.546,0.005,0.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,,2.6,8.1,10.6,0.17,,1.4,2.0,3.4,4.0
115,Duane Ferrell,SF,27,ATL,82,1736,13.7,0.527,0.052000000000000005,0.325,6.0,6.3,6.1,11.4,1.7,0.6,11.5,21.4,,2.1,0.7,2.8,0.077,,-0.7,-1.3,-2.0,0.0
116,Danny Ferry,PF,26,CLE,76,1461,14.0,0.563,0.179,0.24600000000000002,6.6,14.9,10.9,13.2,1.0,2.0,14.0,18.0,,1.8,1.8,3.6,0.11800000000000001,,-0.4,0.2,-0.2,0.7
117,Vern Fleming,PG,30,IND,75,1503,15.7,0.5539999999999999,0.065,0.35600000000000004,4.6,7.6,6.2,22.3,2.1,0.4,15.9,21.5,,1.9,0.9,2.9,0.091,,0.8,-0.5,0.3,0.9
118,Sleepy Floyd,PG,32,HOU,52,867,12.1,0.493,0.184,0.33399999999999996,1.9,8.9,5.6,22.2,1.9,0.4,16.3,21.3,,0.1,0.9,1.0,0.055999999999999994,,-1.8,-0.5,-2.4,-0.1
119,Greg Foster,PF,24,TOT,43,298,11.6,0.484,0.033,0.175,11.6,19.8,15.6,10.4,0.5,2.9,16.2,21.5,,-0.1,0.2,0.2,0.025,,-5.2,-1.6,-6.8,-0.4
120,Rick Fox,SF,23,BOS,71,1082,14.7,0.534,0.061,0.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,,0.7,1.3,2.1,0.092,,-0.9,1.3,0.4,0.7
121,Kevin Gamble,SF,27,BOS,82,2541,15.1,0.562,0.153,0.16399999999999998,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,,4.5,2.1,6.6,0.124,,0.8,0.6,1.4,2.2
122,Winston Garland,PG,28,HOU,66,1004,12.2,0.512,0.038,0.259,3.8,8.1,6.1,20.3,2.0,0.2,14.9,19.8,,0.7,1.1,1.8,0.084,,-2.4,0.0,-2.5,-0.1
123,Chris Gatling,PF,25,GSW,70,1248,16.8,0.586,0.013000000000000001,0.44799999999999995,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,,1.8,1.3,3.1,0.12,,-1.0,-0.3,-1.3,0.2
124,Kenny Gattison,PF,28,CHH,75,1475,12.5,0.5539999999999999,0.008,0.44,8.3,17.0,12.9,6.1,1.6,2.1,12.3,14.6,,1.6,1.6,3.2,0.10300000000000001,,-1.9,0.4,-1.5,0.2
125,Matt Geiger,C,23,MIA,48,554,11.8,0.5770000000000001,0.027999999999999997,0.634,9.3,15.6,12.4,3.9,1.4,2.2,16.3,17.3,,0.6,0.6,1.2,0.10099999999999999,,-4.0,-0.2,-4.2,-0.3
126,Tate George,PG,24,NJN,48,380,7.9,0.419,0.037000000000000005,0.17800000000000002,2.6,5.2,3.9,22.4,1.3,0.5,17.6,19.5,,-0.4,0.3,-0.1,-0.013000000000000001,,-3.5,-0.9,-4.4,-0.2
127,Kendall Gill,SG,24,CHH,69,2430,14.0,0.503,0.06,0.281,5.6,9.3,7.5,15.8,1.9,0.8,13.0,22.6,,1.1,1.7,2.9,0.055999999999999994,,-0.2,-0.6,-0.9,0.7
128,Armen Gilliam,PF,28,PHI,80,1742,17.5,0.541,0.001,0.42,8.5,20.8,14.7,11.0,1.0,1.8,14.6,26.1,,1.2,1.6,2.8,0.077,,-0.2,-1.2,-1.4,0.3
129,Gerald Glass,SF,25,TOT,60,848,12.1,0.444,0.09699999999999999,0.115,7.6,11.1,9.3,13.9,2.0,1.4,8.9,19.8,,0.1,0.8,0.9,0.053,,-1.9,0.6,-1.3,0.2
130,Mike Gminski,C,33,CHH,34,251,14.1,0.532,0.0,0.12,15.3,20.8,18.2,3.9,0.2,2.0,11.2,16.2,,0.3,0.2,0.5,0.10400000000000001,,-0.6,-1.9,-2.5,0.0
131,Paul Graham,SG,25,ATL,80,1508,12.7,0.526,0.252,0.23399999999999999,4.3,9.9,7.0,15.9,2.8,0.3,16.3,20.2,,0.7,1.2,1.9,0.06,,-1.8,0.3,-1.5,0.2
132,Gary Grant,PG,27,LAC,74,1624,11.7,0.478,0.08800000000000001,0.155,1.8,7.7,4.7,28.4,3.2,0.4,20.2,16.2,,-0.1,1.8,1.6,0.049,,-2.5,0.8,-1.7,0.1
133,Greg Grant,PG,26,PHI,72,996,8.7,0.415,0.309,0.141,2.6,4.7,3.6,28.3,2.1,0.1,18.8,12.2,,-0.2,0.4,0.2,0.01,,-3.0,-1.0,-4.0,-0.5
134,Harvey Grant,SF,27,WSB,72,2667,16.1,0.523,0.009000000000000001,0.261,5.5,12.0,8.7,12.3,1.3,1.0,6.6,21.9,,3.6,1.4,5.0,0.09,,0.9,-1.2,-0.3,1.1
135,Horace Grant,PF,27,CHI,77,2745,17.5,0.534,0.006,0.33899999999999997,13.9,16.9,15.3,10.1,1.7,2.3,10.4,16.7,,5.4,3.7,9.1,0.159,,1.7,0.1,1.8,2.6
136,Jeff Grayer,SG,27,GSW,48,1025,12.0,0.512,0.04,0.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,,0.9,0.5,1.5,0.069,,-1.1,-1.1,-2.2,-0.1
137,A.C. Green,PF,29,LAL,82,2819,16.3,0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15.0,,6.1,2.6,8.6,0.147,,1.6,-0.9,0.7,1.9
138,Litterial Green,PG,22,ORL,52,626,11.6,0.489,0.051,0.485,2.1,3.9,3.1,27.2,1.8,0.4,14.9,19.4,,0.4,0.5,0.8,0.064,,-1.9,-0.5,-2.3,-0.1
139,Sean Green,SG,22,IND,13,81,17.5,0.546,0.182,0.073,5.5,6.7,6.1,17.0,1.2,0.8,13.7,34.4,,0.0,0.0,0.0,0.021,,0.4,-2.8,-2.4,0.0
140,Sidney Green,PF,32,TOT,39,329,11.3,0.45299999999999996,0.022000000000000002,0.348,11.4,27.9,20.0,9.8,0.9,0.9,16.3,15.9,,0.0,0.5,0.4,0.065,,-2.5,-0.7,-3.2,-0.1
141,Tom Gugliotta,PF,23,WSB,81,2795,14.6,0.47200000000000003,0.11900000000000001,0.248,8.7,23.1,15.7,16.6,2.4,0.8,15.5,22.6,,-1.6,3.2,1.6,0.027999999999999997,,-0.8,-0.1,-0.9,0.8
142,Jay Guidinger,C,23,CLE,32,215,9.6,0.386,0.0,0.455,14.5,19.4,17.1,10.2,2.1,2.8,13.2,15.7,,-0.1,0.4,0.3,0.067,,-5.9,0.8,-5.1,-0.2
143,Tom Hammonds,PF,25,TOT,54,713,9.9,0.499,0.005,0.281,5.7,13.1,9.5,4.7,1.2,1.0,12.0,16.2,,0.1,0.7,0.8,0.055,,-2.9,0.0,-2.9,-0.2
144,Tim Hardaway,PG,26,GSW,66,2609,19.7,0.534,0.265,0.314,2.6,8.7,5.6,39.8,2.1,0.3,14.2,24.3,,5.9,1.6,7.5,0.138,,4.5,-0.9,3.6,3.7
145,Derek Harper,SG,31,DAL,62,2108,15.9,0.522,0.27399999999999997,0.337,2.0,4.6,3.2,25.7,1.8,0.5,11.2,23.5,,2.9,-0.2,2.7,0.062,,2.5,-1.9,0.6,1.4
146,Ron Harper,SG,29,LAC,80,2970,16.1,0.523,0.155,0.332,4.3,11.6,7.9,17.0,2.9,1.6,13.9,22.2,,2.3,3.7,6.0,0.09699999999999999,,0.7,1.1,1.8,2.9
147,Scott Hastings,C,32,DEN,76,670,8.3,0.573,0.071,0.491,6.9,14.8,10.8,6.7,0.9,0.7,17.6,10.0,,0.6,0.7,1.3,0.091,,-3.6,0.4,-3.2,-0.2
148,Hersey Hawkins,SG,26,PHI,81,2977,18.3,0.593,0.262,0.41600000000000004,3.3,9.3,6.3,17.1,2.2,0.6,11.5,22.2,,6.7,1.9,8.5,0.138,,2.4,0.0,2.4,3.3
149,Steve Henson,PG,24,ATL,53,719,11.3,0.534,0.44,0.22,1.8,6.9,4.3,28.5,2.1,0.1,20.7,14.5,,0.8,0.4,1.1,0.076,,-1.2,-0.7,-1.9,0.0
150,Carl Herrera,PF,26,HOU,81,1800,13.1,0.58,0.005,0.396,9.9,18.2,14.3,4.9,1.3,1.2,15.0,15.0,,2.1,2.6,4.6,0.12300000000000001,,-1.5,-0.1,-1.6,0.2
151,Rod Higgins,SF,33,SAC,69,1425,12.5,0.52,0.275,0.313,5.0,10.3,7.5,11.8,1.7,1.3,10.3,17.5,,1.5,1.0,2.5,0.085,,-0.2,-0.2,-0.4,0.6
152,Sean Higgins,SF,24,GSW,29,591,9.2,0.509,0.172,0.21899999999999997,4.3,8.5,6.4,15.7,1.1,0.5,21.4,20.7,,-0.4,0.2,-0.1,-0.012,,-2.8,-1.8,-4.6,-0.4
153,Tyrone Hill,C,24,GSW,74,2070,12.9,0.541,0.008,0.447,13.8,27.0,20.4,4.4,1.0,1.2,13.5,13.5,,2.6,2.3,4.9,0.11199999999999999,,-1.5,-0.9,-2.4,-0.2
154,Donald Hodge,C,23,DAL,79,1267,8.3,0.441,0.0,0.26,7.3,18.8,12.5,8.8,1.3,1.9,16.8,17.2,,-1.3,0.5,-0.9,-0.032,,-4.8,-1.1,-5.9,-1.3
155,Dave Hoppen,C,28,NJN,2,10,9.0,0.532,0.0,2.0,10.9,32.9,21.8,0.0,0.0,0.0,0.0,7.9,,0.0,0.0,0.0,0.08900000000000001,,-4.1,-1.7,-5.8,0.0
156,Jeff Hornacek,PG,29,PHI,79,2860,18.2,0.5529999999999999,0.201,0.233,3.2,9.7,6.5,31.6,2.2,0.4,14.0,23.5,,4.5,1.8,6.3,0.106,,2.2,-0.5,1.7,2.6
157,Robert Horry,SF,22,HOU,79,2330,12.1,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,,0.4,3.2,3.6,0.075,,-1.7,1.0,-0.7,0.8
158,Byron Houston,PF,23,GSW,79,1274,10.6,0.513,0.022000000000000002,0.597,10.4,17.2,13.8,7.1,1.7,2.1,17.5,15.9,,0.5,1.3,1.8,0.068,,-3.8,0.3,-3.5,-0.5
159,Brian Howard,SF,25,DAL,68,1295,9.7,0.48200000000000004,0.017,0.22699999999999998,5.1,13.4,8.8,7.8,2.0,1.7,13.0,16.5,,-0.2,0.5,0.3,0.011000000000000001,,-4.0,-0.3,-4.2,-0.7
160,Stephen Howard,SF,22,UTA,49,260,9.8,0.447,0.0,0.57,11.8,14.4,13.1,5.4,2.9,3.0,16.5,23.0,,-0.3,0.4,0.1,0.018000000000000002,,-6.1,0.3,-5.9,-0.3
161,Jay Humphries,SG,30,UTA,78,2034,10.5,0.48200000000000004,0.114,0.19699999999999998,2.3,5.6,4.0,22.2,2.5,0.3,15.6,17.9,,0.0,1.8,1.8,0.043,,-2.9,0.3,-2.6,-0.3
162,Byron Irvin,SG,26,WSB,4,45,9.5,0.5329999999999999,0.055999999999999994,0.33299999999999996,4.9,5.1,5.0,7.0,1.1,0.0,16.2,23.3,,0.0,0.0,0.0,-0.027999999999999997,,-3.5,-2.6,-6.2,0.0
163,Mike Iuzzolino,PG,25,DAL,70,1769,12.7,0.561,0.301,0.312,1.7,7.3,4.3,27.4,1.3,0.2,19.2,15.5,,1.8,-0.3,1.5,0.040999999999999995,,0.0,-2.4,-2.5,-0.2
164,Jaren Jackson,SG,25,LAC,34,350,11.3,0.46799999999999997,0.039,0.21100000000000002,5.9,6.4,6.2,13.5,2.6,0.9,10.8,18.4,,0.1,0.3,0.4,0.061,,-2.5,0.7,-1.8,0.0
165,Jim Jackson,SF,22,DAL,28,938,11.0,0.451,0.157,0.19699999999999998,4.4,10.1,7.0,23.1,2.1,0.8,18.5,27.0,,-1.8,0.2,-1.6,-0.081,,-2.0,-2.5,-4.5,-0.6
166,Mark Jackson,PG,27,LAC,82,3117,16.6,0.5479999999999999,0.087,0.317,4.5,9.3,6.9,31.1,2.1,0.2,17.0,17.1,,5.3,2.7,7.9,0.122,,1.9,0.1,1.9,3.1
167,Henry James,PF,27,TOT,10,88,17.1,0.537,0.255,0.51,8.6,5.3,7.0,1.9,1.6,0.0,10.1,32.4,,0.1,0.0,0.2,0.084,,1.4,-3.5,-2.1,0.0
168,Keith Jennings,PG,24,GSW,8,136,18.5,0.691,0.214,0.429,1.6,7.4,4.5,24.6,1.4,0.0,12.3,17.1,,0.5,0.1,0.6,0.205,,3.2,0.0,3.2,0.2
169,Avery Johnson,PG,27,SAS,75,2030,15.8,0.556,0.016,0.35700000000000004,1.2,6.8,4.1,39.1,2.1,0.5,19.7,15.9,,3.3,1.9,5.2,0.122,,1.5,0.0,1.5,1.8
170,Buck Johnson,SF,29,WSB,73,1287,10.7,0.521,0.006999999999999999,0.313,6.7,10.4,8.5,10.1,1.4,0.9,13.2,17.5,,0.6,0.7,1.2,0.046,,-2.8,-0.7,-3.5,-0.5
171,Dave Johnson,SG,22,POR,42,356,8.1,0.449,0.094,0.396,5.4,9.5,7.4,5.3,1.1,0.2,13.8,23.4,,-0.4,0.3,-0.1,-0.018000000000000002,,-4.5,-2.7,-7.2,-0.5
172,Eddie Johnson,SF,33,SEA,82,1869,17.1,0.5329999999999999,0.057,0.259,7.6,9.4,8.5,11.5,1.0,0.1,10.8,27.9,,3.4,1.5,4.8,0.124,,1.4,-2.3,-0.9,0.5
173,Frank Johnson,PG,34,PHO,77,1122,10.8,0.48100000000000004,0.038,0.244,4.2,7.0,5.6,21.7,2.6,0.4,18.8,15.6,,0.3,1.2,1.5,0.064,,-2.3,0.6,-1.7,0.1
174,Kevin Johnson,PG,26,PHO,49,1643,18.1,0.5760000000000001,0.013999999999999999,0.488,2.1,4.9,3.5,32.7,2.5,0.7,18.0,21.0,,3.5,1.6,5.1,0.14800000000000002,,2.3,-0.4,2.0,1.6
175,Larry Johnson,PF,23,CHH,82,3323,18.9,0.574,0.051,0.316,9.6,18.0,14.0,15.9,0.8,0.5,12.6,22.4,,7.1,2.5,9.6,0.139,,3.2,-1.1,2.1,3.5
176,Charles Jones,C,35,WSB,67,1206,7.8,0.552,0.016,0.603,8.0,18.1,12.9,4.3,1.5,3.9,32.3,4.2,,0.3,1.3,1.6,0.063,,-3.7,1.8,-2.0,0.0
177,Michael Jordan,SG,29,CHI,78,3067,29.7,0.564,0.115,0.284,4.9,15.1,9.8,25.2,3.7,1.3,8.4,34.7,,12.0,5.2,17.2,0.27,,8.7,2.6,11.2,10.2
178,Thomas Jordan,PF,24,PHI,4,106,6.9,0.45399999999999996,0.0,0.415,5.1,14.3,9.7,4.4,1.4,2.8,19.8,24.1,,-0.3,0.1,-0.2,-0.1,,-7.3,-0.8,-8.1,-0.2
179,Adam Keefe,PF,22,ATL,82,1549,13.6,0.564,0.003,0.63,11.8,19.5,15.5,7.0,1.8,0.7,17.2,15.5,,1.9,1.4,3.3,0.102,,-1.6,-0.6,-2.2,-0.1
180,Shawn Kemp,PF,23,SEA,78,2582,20.4,0.547,0.004,0.48,12.8,25.1,18.8,8.8,2.3,3.8,14.6,24.2,,4.0,5.1,9.1,0.16899999999999998,,0.9,1.0,1.9,2.6
181,Tim Kempton,PF,29,PHO,30,167,8.6,0.45399999999999996,0.0,0.6459999999999999,8.2,17.6,13.0,14.7,1.2,1.4,20.6,19.2,,-0.1,0.2,0.1,0.019,,-5.5,-0.2,-5.7,-0.2
182,Steve Kerr,SG-PG,27,TOT,52,481,9.4,0.505,0.213,0.19699999999999998,1.2,8.9,5.3,20.4,1.0,0.1,16.9,14.3,,0.2,0.4,0.6,0.057,,-2.0,0.0,-2.0,0.0
183,Jerome Kersey,SF,30,POR,65,1719,13.7,0.475,0.044000000000000004,0.285,7.8,18.4,12.9,10.3,2.3,1.5,10.4,19.3,,0.6,2.8,3.4,0.094,,-1.4,1.2,-0.2,0.8
184,Alec Kessler,PF,26,MIA,40,415,11.5,0.5429999999999999,0.09,0.385,6.8,18.6,12.6,5.2,0.5,1.9,12.8,17.1,,0.4,0.4,0.8,0.08800000000000001,,-2.2,-0.4,-2.6,-0.1
185,Bo Kimble,SG,26,NYK,9,55,9.6,0.452,0.242,0.242,6.3,15.7,11.1,16.5,0.9,0.0,14.1,33.4,,-0.1,0.1,0.0,-0.025,,-5.9,-2.8,-8.8,-0.1
